,SUBST,PRON,VERB,ADJ,ART,PREP,UNC,ADV,CONJ,INTERJ
saffran,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lexicons,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pronounces,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clarifies,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
landis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dreyfus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utilized,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jennings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motivational,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dissonance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unproductive,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hellawell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
associative,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accomplish,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tenths,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unrecognized,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
phenomenologist,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low-level,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
introspect,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bauer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all-or-none,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conceptualize,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dissociations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comprised,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub-components,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glibly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zenon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ellis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tallis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
undreamed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plasticity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard-wiring,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wetware,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interchange,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oligosynaptic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tropisms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
processors,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neurobiology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biologists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mathematicians,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
displace,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disparage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-ride,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobilize,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leviathan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
presseth,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mediately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
worketh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worlded,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
explanatorily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
re-describe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summarizing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
differentiated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantitatively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
attuned,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-intense,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hobbesian,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cochlea,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complexly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
elicit,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excitation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distortion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
correlates,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invalidate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logarithm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spiking,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequencies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perception/experience,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
embellishments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perception-based,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
encompassed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unaided,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
validates,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photosensitive,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
photo-electric,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
quantification,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reposes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre-scientific,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
validate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variables,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entrained,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fechner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logarithmic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
instrumentation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biologist,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
re-statement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facie,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
by-passes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dotting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neurophysiologist,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-senses,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrochemical,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
metaphysically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unextended,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unalike,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
proposing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frameworks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inherits,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how/why,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
boundless,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
up-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down-stream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semi-permeable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
flea-bitten,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parasitic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
decoder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
espouse,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moment-by-moment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
co-present,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coheres,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stupor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postulate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sherrington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distinctiveness,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instantaneous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
synthesized,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imaginable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dawning,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
spatially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
inwardly-directed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
outwardly-directed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
locates,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-analogous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
biologize,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electro-encephalogram,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decapitation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i.q.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epilepsy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pseudoperceptions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unformed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
reiterated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biologizing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
causative,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
evolutionary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
occurrent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
continuant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
safety-conscious,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mishaps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unenthusiastic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
apathy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reacting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lay-off,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e.g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30–40°,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
piloting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heartbreaking,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
thoughtless,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unstrapped,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lift-off,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lashan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
groundhandling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind-speed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail-heavy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dolly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single-handedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gustiness,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
windless,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pickets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40-knot,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
towplanes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taxied,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alright,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
re-park,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summer-time,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unpredicted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
non-metal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
droplets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
venturi-tube,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
venting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wingtip,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de-rig,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asw17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
align,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tailplanes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hangars,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overtakes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assists,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p.s.i,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20–301b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anti-snake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradients,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overtake,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irreparable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anchored,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hitch,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorned,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre-take,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbsiftcb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-controls,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f-flaps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b-ballast,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t-trim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s-straps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-canopy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i-instruments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b-brakes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self-discipline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foolproof,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unserviceable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unlocking,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudder-waggling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aforementioned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
half-span,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consternation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overruled,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cart-wheeling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cart-wheels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tow-rope,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
exerts,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stabilising,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yaws,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pivot,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pivots,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inadvertent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
re-grip,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wing-down,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crabbing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspections,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t-tailed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multi-strand,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reverse-pulley,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lowers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
runways,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uneconomical,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
overload,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail-low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ask21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
puchazc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
seaters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsticking,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi-drum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
overrunning,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low-powered,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
under-powered,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
over-reacting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
round-out,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turn-off,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stop-go,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
under-read,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overspeed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hang-ups,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hang-up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piggott,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blasé,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
spin-related,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
off-field,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
over-rudder,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conventionally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hilly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inferring,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long-span,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
re-stalled,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coordination,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drilled,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
puchacz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bocian,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rearmost,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40:1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35:1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
spatz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foolhardy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blots,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centralises,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eases,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-speeding,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-standard,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
in-spin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
out-spin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomahawk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overbalancing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overbalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recovers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unspinnable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
e-model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k6cr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tabs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overstress,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regaining,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preprogrammed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overstressed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piecing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tensing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
loadings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stabilisers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wingdrop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recentralised,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conclusively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
simulations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unrealistic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stall/spin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unstalling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autorotation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
